ror_id,doi,affiliation,count_usage,predicted_ror_id,ratio,match,,,,,
https://ror.org/02pg0e883,10.1103/PhysRevC.91.024320,"University of Aizu, Ikki-machi, Aizu-Wakamatsu, Fukushima 965-8580, Japan",6,https://ror.org/02pg0e883,0.996830106,Y,,,,,
https://ror.org/00xp9wg62,10.1103/PhysRevB.105.075118,"Nanjing University of Science and Technology, Jiangyin 214443, China",1,https://ror.org/00xp9wg62,0.911634803,Y,,,,,
https://ror.org/00r2r5k05,10.1103/PhysRevFluids.8.024607,"Department of Mechanical Engineering, University of West Attica, 250 Thivon & P. Ralli Street, Egaleo, GR-122 44 Athens, Greece",1,https://ror.org/00r2r5k05,0.980665922,Y,,,,,
https://ror.org/04zrf7b53,10.1103/PhysRevB.89.144404,"University of Kaiserslautern, 67653 Kaiserslautern, Germany",4,https://ror.org/04zrf7b53,0.997615337,Y,,,,,
https://ror.org/03mb6wj31,10.1103/PhysRevFluids.4.103908,"Departament de Física, Universitat Politècnica de Catalunya, Barcelona 08034, Spain",1,https://ror.org/03mb6wj31,0.974964917,Y,,,,,
https://ror.org/04gzb2213,10.1103/PhysRevC.102.034603,"Department of Physics and Astrophysics, Delhi University, Delhi 110007, India",4,https://ror.org/04gzb2213,0.970882356,Y,,,,,
https://ror.org/01r9z8p25,10.1103/PhysRevB.94.134108,"Instituto de Materiales y Nanotecnología, and MALTA Consolider Team, Universidad de La Laguna, La Laguna, E-38205 Tenerife, Spain",2,https://ror.org/01r9z8p25,0.954249799,Y,,,,,
https://ror.org/02sepg748,10.1103/PhysRevB.88.205405,"Institute of Materials Research and Engineering, Agency for Science, Technology, and Research (A*STAR), 3 Research Link, Singapore 117602, Singapore",1,,,NP,,,,,
https://ror.org/02j61yw88,10.1103/PhysRevD.102.083027,"Aristotle University of Thessaloniki, University Campus, 54124, Thessaloniki, Greece",1,https://ror.org/02j61yw88,1.000053167,Y,,,,,
https://ror.org/053fp5c05,10.1103/PhysRevD.90.066010,"Department of Physics, Ewha Womans University, DaeHyun 11-1, Seoul 120-750, South Korea",1,https://ror.org/053fp5c05,0.995454609,Y,,,,,
https://ror.org/0160cpw27,10.1103/PhysRevD.95.044042,"Theoretical Physics Institute, Department of Physics, University of Alberta, Edmonton, Alberta, Canada T6G 2E1",5,https://ror.org/0160cpw27,0.991882145,Y,,,,,
https://ror.org/00mczdx43,10.1103/PhysRevB.103.064403,"Departamento de Física, Universidad Nacional de San Luis, Instituto de Física Aplicada (INFAP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Chacabuco 917, D5700BWS San Luis, Argentina",1,,,NP,,,,,
https://ror.org/01r7awg59,10.1103/PhysRevC.95.034328,"University of Guelph, Guelph, Ontario, N1G2W1, Canada",1,https://ror.org/01r7awg59,1.000103951,Y,,,,,
https://ror.org/01tgyzw49,10.1103/PhysRevResearch.3.033234,"National University of Singapore, 117551 Singapore",2,https://ror.org/01tgyzw49,1.000063777,Y,,,,,
https://ror.org/01111rn36,10.1103/PhysRevAccelBeams.22.104003,"Università di Bologna, via Irnerio 46, Bologna 40126, Italy",1,,,NP,,,,,
https://ror.org/05krs5044,10.1103/PhysRevB.90.201408,"University of Sheffield, Sheffield S1 3JD, United Kingdom",26,https://ror.org/05krs5044,1.000015497,Y,,,,,
https://ror.org/02y3ad647,10.1103/PhysRevB.101.094431,"Department of Chemistry, University of Florida, Gainesville, Florida 32611-8440, USA",1,https://ror.org/02y3ad647,0.999509931,Y,,,,,
https://ror.org/02jbv0t02,10.1103/PhysRevB.72.054103,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, USA",9,https://ror.org/02jbv0t02,0.996142745,Y,,,,,
https://ror.org/0491yz035,10.1103/PhysRevE.83.016404,"Saha Institute of Nuclear Physics, 1/AF Bidhannagar Calcutta-700 064, India",1,https://ror.org/0491yz035,0.997466147,Y,,,,,
https://ror.org/04px4e658,10.1103/PhysRevLett.97.227203,"CNRS, B.P. 166, 38042 Grenoble cedex 9, France",1,https://ror.org/02feahw73,0.905001879,N,,,,,
https://ror.org/01cby8j38,10.1103/PhysRevA.105.022401,"Departamento de Física Teórica, Univerdad Autónoma de Madrid, 28049 Madrid, Spain",1,https://ror.org/01cby8j38,0.99459976,Y,,,,,
https://ror.org/04wffgt70,10.1103/PhysRevB.106.235109,"Instituto de Física “Gleb Wataghin”, UNICAMP, 13083-859 Campinas, Sãu Paulo, Brazil",1,https://ror.org/04wffgt70,0.978618741,Y,,,,,
https://ror.org/02rx3b187,10.1103/PhysRevLett.119.208004,"Université Grenoble-Alpes, CNRS, LIPhy, 38000 Grenoble, France",1,https://ror.org/02rx3b187,0.961278975,Y,,,,,
https://ror.org/02gdzyx04,10.1103/PhysRevD.96.106004,"University of Winnipeg and Winnipeg Institute for Theoretical Physics, Winnipeg, Manitoba, Canada R3B 2E9",1,https://ror.org/02gdzyx04,0.94945097,Y,,,,,
https://ror.org/00mczdx43,10.1103/PhysRevE.85.011136,"Departamento de Física, Instituto de Física Aplicada, Universidad Nacional de San Luis-CONICET, Chacabuco 917, D5700BWS San Luis, Argentina",3,https://ror.org/00mczdx43,0.937174261,Y,,,,,
https://ror.org/00kwnx126,10.1103/PhysRevB.102.165307,"Universidade Federal do Piauí, Teresina, Piauí 64049-550, Brazil",1,https://ror.org/00kwnx126,0.999908149,Y,,,,,
https://ror.org/049pfb863,10.1103/PhysRevE.102.012702,"Department of Physics, Advanced Materials and Liquid Crystal Institute, Kent State University, Kent, Ohio 44242, USA",5,https://ror.org/049pfb863,0.92640698,Y,,,,,
https://ror.org/023znxa73,10.1103/PhysRevB.90.085311,"Physical Faculty of Saint Petersburg State University, 198504 St. Petersburg, Russia",1,https://ror.org/023znxa73,0.993708372,Y,,,,,
https://ror.org/05m802881,10.1103/PhysRevB.96.024507,"Laboratorio de Bajas Temperaturas, Centro Atómico Bariloche & Instituto Balseiro, Bariloche, Argentina",1,https://ror.org/00sx0cd23,0.965150058,N,,,,,
https://ror.org/05256ym39,10.1103/PhysRevB.99.155416,"Kazan Federal University, 42011 Kazan, Russia",1,https://ror.org/05256ym39,0.996299326,Y,,,,,
https://ror.org/043nxc105,10.1103/PhysRevE.102.052412,"Departamento Termodinàmica, Universitat de València, E-46100 Burjassot, Spain",1,https://ror.org/043nxc105,0.999058068,Y,,,,,
https://ror.org/01jjhfr75,10.1103/PhysRevD.102.115033,"Ozyegin University, 34794 Istanbul Turkey",1,https://ror.org/01jjhfr75,1.000159621,Y,,,,,
https://ror.org/01ngpvg12,10.1103/PhysRevB.102.100101,"Max-Planck-Insitut für Eisenforschung GmbH, Max-Planck-Strasse 1, D-40237 Düsseldorf, Germany",2,https://ror.org/01ngpvg12,0.931218028,Y,,,,,
https://ror.org/03a1kwz48,10.1103/PhysRevE.90.022403,"Institut für Angewandte Physik, Universität Tübingen, D-72076 Tübingen, Germany",1,https://ror.org/03a1kwz48,0.97080195,Y,,,,,
https://ror.org/02kpeqv85,10.1103/PhysRevB.85.140508,"Department of Physics, Kyoto University, Kitashirakawa, Sakyo-ku, Kyoto 606-8502, Japan",1,https://ror.org/02kpeqv85,0.997994423,Y,,,,,
https://ror.org/001gpfp45,10.1103/PhysRevE.104.054209,"California Polytechnic State University, San Luis Obispo, California 93407-0403, USA",2,https://ror.org/001gpfp45,0.97934556,Y,,,,,
https://ror.org/01vekys64,10.1103/PhysRevLett.114.106803,"Max-Planck Institut für Quantenoptik, Hans-Kopfermann-Straße 1, D-85748 Garching, Germany",3,,,NP,,,,,
https://ror.org/03n6nwv02,10.1103/PhysRevX.9.041036,"Instituto de Sistemas Optoelectrónicos y Microtecnología (UPM), 28040 Madrid, Spain",1,https://ror.org/03n6nwv02,0.987822592,Y,,,,,
https://ror.org/00987cb86,10.1103/PhysRevE.88.032119,"Instituto de Física Teórica (IFT), Universidade Estadual Paulista-UNESP, Caixa Postal 70532-2, Cep 01156-970 São Paulo, SP, Brazil",1,https://ror.org/00987cb86,0.956586421,Y,,,,,
https://ror.org/052d0h423,10.1103/PhysRevA.86.022325,"Max-Planck-Institut für Kernphysik, Saupfercheckweg 1, 69117 Heidelberg, Deutschland",3,https://ror.org/052d0h423,0.980663598,Y,,,,,
https://ror.org/041pakw92,10.1103/PhysRevB.99.144401,"Renmin University of China, Beijing 100872, P.R. China",1,https://ror.org/041pakw92,0.99993366,Y,,,,,
https://ror.org/01xjv7358,10.1103/PhysRevB.104.144101,"Japan Synchrotron Radiation Research Institute(JASRI), SPring-8, 1-1-1 Kouto, Sayo, Hyogo 679-5198, Japan",1,https://ror.org/01xjv7358,0.935483634,Y,,,,,
https://ror.org/01wjejq96,10.1103/PhysRevFluids.5.104306,"Department of Computational Science and Engineering and Department of Mechanical Engineering, Yonsei University, Seoul 03722, Korea",1,https://ror.org/01wjejq96,0.927319288,Y,,,,,
https://ror.org/00rcxh774,10.1103/PhysRevC.95.014309,"Universität zu Köln, Zülpicherstr. 77, 50937 Köln, Germany",1,https://ror.org/00rcxh774,1.000089526,Y,,,,,
https://ror.org/02en5vm52,10.1103/PhysRevE.82.011135,"Laboratoire de Physique Théorique de la Matière Condensée, Université Pierre et Marie Curie, UMR 7600 CNRS, 4 Place Jussieu, 75252 Paris Cedex 05, France",1,,,NP,,,,,
https://ror.org/03efmqc40,10.1103/PhysRevLett.104.249801,"Department of Chemistry and Biochemistry Arizona State University Tempe, Arizona 85287-1604, USA",1,https://ror.org/03efmqc40,0.997148275,Y,,,,,
https://ror.org/04gyf1771,10.1103/PhysRevE.70.041406,"Department of Physics and Astronomy, University of California at Irvine, Irvine, California 92697-4575",1,https://ror.org/04gyf1771,0.996410847,Y,,,,,
https://ror.org/00g30e956,10.1103/PhysRevB.75.033406,"Clippinger Laboratories, Ohio University, Athens, Ohio 45701, USA",1,https://ror.org/01jr3y717,0.999442041,N,,,,,
https://ror.org/036rp1748,10.1103/PhysRevC.79.035211,"Universidade de São Paulo, CEP 05315-970 São Paulo, SP, Brazil",1,https://ror.org/036rp1748,0.984804332,Y,,,,,
https://ror.org/013q1eq08,10.1103/PhysRevE.87.052705,"Shanghai Key Laboratory for Contemporary Applied Mathematics, Laboratory of Mathematics for Nonlinear Science, and Centre for Computational Systems Biology, School of Mathematical Sciences, Fudan University, Shanghai 200433, China",1,,,NP,,,,,
https://ror.org/02qg15b79,10.1103/PhysRevMaterials.4.114001,"Okinawa Institute of Science and Technology (OIST), Okinawa 904-0495, Japan",3,https://ror.org/02qg15b79,0.999110579,Y,,,,,
https://ror.org/033eqas34,10.1103/PhysRevB.86.115334,"I. Physics Institute, Justus-Liebig-University, Heinrich-Buff-Ring 16, 35392 Giessen, Germany",1,https://ror.org/033eqas34,0.997417867,Y,,,,,
https://ror.org/0028p8r67,10.1103/PhysRevB.98.094306,"Univ Lyon, UJM-St-Etienne, CNRS, Institute of Optics Graduate School, Laboratoire Hubert Curien UMR 5516, F-42023 Saint-Etienne, France",2,https://ror.org/0028p8r67,0.859349966,Y,,,,,
https://ror.org/058rvd314,10.1103/PhysRevB.101.115405,"Institut de Physique Théorique, Université Paris Saclay, CEA CNRS, Orme des Merisiers, F-91190 Gif-sur-Yvette Cedex, France",1,,,NP,,,,,
https://ror.org/00ad27c73,10.1103/PhysRevA.105.032447,"A. Alikhanyan National Science Laboratory (YerPhI), 0036 Yerevan, Armenia",1,https://ror.org/00ad27c73,0.984352946,Y,,,,,
https://ror.org/01t3wyv61,10.1103/PhysRevE.91.063102,"Institute for Laser Technology, 2-6, Yamada-oka, Suita, Osaka, 565-0871, Japan",1,,,NP,,,,,
https://ror.org/03j4x9j18,10.1103/PhysRevE.100.042908,"State Key Laboratory of Multiphase Complex Systems, Institute of Process Engineering, Chinese Academy of Sciences, Beijing 100190, China",1,https://ror.org/03j4x9j18,0.960521638,Y,,,,,
https://ror.org/02e3nay30,10.1103/PhysRevC.96.054318,"Bareilly College, Bareilly 243005, India",1,https://ror.org/02e3nay30,0.895424604,Y,,,,,
https://ror.org/043nxc105,10.1103/PhysRevLett.116.141101,"Universitat de València, Doctor Moliner 50, 46100, Burjassot (València), Spain",1,https://ror.org/043nxc105,0.999999642,Y,,,,,
https://ror.org/00pd74e08,10.1103/PhysRevD.89.114012,"Institut für Theoretische Physik, Westfälische Wilhelms-Universität Münster, Wilhelm-Klemm-Straße 9, D-48149 Münster, Germany",11,https://ror.org/00pd74e08,0.994187772,Y,,,,,
https://ror.org/01pxwe438,10.1103/PhysRevA.92.043844,"Department of Physics, McGill University, Montreal, Canada",2,,,NP,,,,,
https://ror.org/02k1zhm92,10.1103/PhysRevC.99.014310,"Laboratori Nazionali del Sud (INFN), Via S. Sofia 62, 95123 Catania, Italy",1,https://ror.org/02k1zhm92,0.864271104,Y,,,,,
https://ror.org/00k3ayt93,10.1103/PhysRevResearch.2.013018,"Department of Chemistry, William Paterson University, 300 Pompton Road, Wayne, New Jersey 07470, USA",1,https://ror.org/00k3ayt93,0.991247237,Y,,,,,
https://ror.org/04bdffz58,10.1103/PhysRevB.102.081113,"Department of Physics, Drexel University, Philadelphia, Pennsylvania 19104-2875, USA",1,https://ror.org/04bdffz58,0.995862961,Y,,,,,
https://ror.org/000sfad56,10.1103/PhysRevB.75.235303,"Institute of Physics, Polish Academy of Sciences, Aleja Lotników 32/46, PL-02 668 Warsaw, Poland",1,https://ror.org/01dr6c206,0.977725565,N,,,,,
https://ror.org/00d3pnh21,10.1103/PhysRevC.103.034903,"Hadron Physics Department, National Institute for Physics and Nuclear Engineering - IFIN-HH, P.O. Box MG-6, Bucharest-Magurele, Romania",1,,,NP,,,,,
https://ror.org/01ggx4157,10.1103/PhysRevLett.105.072002,"National Institute for Subatomic Physics, Amsterdam, The Netherlands",1,,,NP,,,,,
https://ror.org/041nas322,10.1103/PhysRevD.87.034514,"Universität Bonn, HISKP and Bethe Center for Theoretical Physics, Nussallee 14-16, 53115 Bonn, Germany",1,,,NP,,,,,
https://ror.org/0245cg223,10.1103/PhysRevLett.115.190801,"Albert-Ludwigs-Universität Freiburg, Albertstraße 19, 79104 Freiburg, Germany",1,https://ror.org/0245cg223,0.998759329,Y,,,,,
https://ror.org/0587ef340,10.1103/PhysRevC.98.065501,"Comenius University in Bratislava, 842 48 Bratislava, Slovakia",1,https://ror.org/0587ef340,0.999888897,Y,,,,,
https://ror.org/00d3pnh21,10.1103/PhysRevB.82.085319,"National Institute of Materials Physics, P.O. Box MG-7, Bucharest-Magurele 077125, Romania",1,https://ror.org/002ghjd91,0.98455447,N,,,,,
https://ror.org/00jzwgz36,10.1103/PhysRevFluids.7.093103,"Department of Mechanical Engineering, Koç University, Istanbul 34450, Turkey",1,https://ror.org/00jzwgz36,1.000091672,Y,,,,,
https://ror.org/03stptj97,10.1103/PhysRevB.95.235103,"Izmir Institute of Technology, TR 35430 Izmir, Turkey",1,https://ror.org/03stptj97,1.000128388,Y,,,,,
https://ror.org/03aydme10,10.1103/PhysRevA.93.062308,"NEST, Scuola Normale Superiore and Istituto Nanoscienze CNR, I-56126 Pisa, Italy",1,,,NP,,,,,
https://ror.org/00afp2z80,10.1103/PhysRevB.102.115309,"Physique Théorique des Matériaux, Q-MAT, CESAM, University of Liège (B5), B-4000 Liège, Belgium",1,https://ror.org/00afp2z80,0.998166621,Y,,,,,
https://ror.org/03rmrcq20,10.1103/PhysRevE.89.042304,"University of British Columbia, 6224 Agricultural Road, Vancouver, British Columbia, Canada V6T 1Z4",1,https://ror.org/03rmrcq20,0.997528493,Y,,,,,
https://ror.org/049asqa32,10.1103/PhysRevD.104.075038,"Sabancı University, 34956 Tuzla İstanbul, Turkey",1,https://ror.org/049asqa32,1.00013566,Y,,,,,
https://ror.org/03g5ew477,10.1103/PhysRevA.85.042116,"ICFO-Institut de Ciencies Fotoniques, Avenida Carl Friedrich Gauss 3, 08860 Castelldefels (Barcelona), Spain",1,https://ror.org/03g5ew477,0.987070918,Y,,,,,
https://ror.org/03e10x626,10.1103/PhysRevD.103.024029,"Universitat de les Illes Balears, IAC3—IEEC, Carretera de Valldemossa km 7.5, E-07122 Palma, Spain",2,https://ror.org/03e10x626,0.965301633,Y,,,,,
https://ror.org/03ht1xw27,10.1103/PhysRevD.105.042005,"Department of High Energy Physics, Tata Institute of Fundamental Research (TIFR), Homi Bhabha Road, Mumbai 400005, India",1,https://ror.org/03ht1xw27,0.983626246,Y,,,,,
https://ror.org/01pxwe438,10.1103/PhysRevC.97.054905,"McGill University, 3600 University Street, Montreal, Quebec, H3A 2T8, Canada",4,https://ror.org/01pxwe438,0.993441284,Y,,,,,
https://ror.org/023znxa73,10.1103/PhysRevA.93.062514,"Department of Physics, St. Petersburg State University, 7/9 Universitetskaya Naberezhnaya, St. Petersburg 199034, Russia",1,https://ror.org/023znxa73,0.987488568,Y,,,,,
https://ror.org/01dg47b60,10.1103/PhysRevB.90.024305,"Pontifícia Universidade Católica de Rio de Janeiro (PUC-Rio), Rua Marquês de São Vicente 225, Gávea, RJ, Brasil",1,https://ror.org/01dg47b60,0.997521758,Y,,,,,
https://ror.org/00p4k0j84,10.1103/PhysRevE.69.051604,"Research Institute for Applied Mechanics, Kyushu University, 6-1 Kasuga-koen, Kasuga, Fukuoka 816-8580, Japan",1,https://ror.org/00p4k0j84,0.993861675,Y,,,,,
https://ror.org/0130frc33,10.1103/PhysRevFluids.5.063103,"Department of Physics, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599, USA",1,https://ror.org/0130frc33,0.997517765,Y,,,,,
https://ror.org/039bjqg32,10.1103/PhysRevD.104.123522,"Institute of Theoretical Physics, Faculty of Physics, University of Warsaw, ul. Pasteura 5, Warsaw 02-093, Poland",1,https://ror.org/039bjqg32,0.972715378,Y,,,,,
https://ror.org/04zmssz18,10.1103/PhysRevE.92.047101,"Laboratoire de Physique, ENS Lyon, UMR CNRS 5672, 46 allée d'Italie, 69364 Lyon Cedex 07, France",1,https://ror.org/04zmssz18,0.903849006,Y,,,,,
https://ror.org/01a77tt86,10.1103/PhysRevB.96.144102,"Warwick Centre for Predictive Modelling, School of Engineering, University of Warwick, Coventry CV4 7AL, United Kingdom",4,https://ror.org/01a77tt86,0.989476621,Y,,,,,
https://ror.org/02smfhw86,10.1103/PhysRevD.91.046008,"Department of Physics, Robeson Hall, Virginia Tech, Blacksburg, Virginia 24061, USA",1,https://ror.org/02smfhw86,0.996645689,Y,,,,,
https://ror.org/00cvxb145,10.1103/PhysRevLett.91.157202,"Department of Chemistry, University of Washington, Box 351700, Seattle, Washington 98195-1700, USA",1,https://ror.org/00cvxb145,0.996750712,Y,,,,,
https://ror.org/00hx57361,10.1103/PhysRevE.87.052707,"Department of Chemistry, Princeton University, Princeton, New Jersey 08544, USA, Department of Physics, Princeton University, Princeton, New Jersey 08544, USA, Physical Science in Oncology Center, Princeton University, Princeton, New Jersey 08544, USA, and Program in Applied and Computational Mathematics, Princeton University, Princeton, New Jersey 08544, USA",1,https://ror.org/00hx57361,0.996719718,Y,,,,,
https://ror.org/00js3aw79,10.1103/PhysRevD.95.074012,"Center for Theoretical Physics, College of Physics, Jilin University, Changchun 130012, People’s Republic of China",1,https://ror.org/00js3aw79,0.972767711,Y,,,,,
https://ror.org/01741jv66,10.1103/PhysRevC.103.055817,"Institute of Physics, Bhubaneswar 751005, India and Homi Bhaba National Institute, Training School Complex, Anushakti Nagar, Mumbai 400 085, India",1,,,NP,,,,,
https://ror.org/0168r3w48,10.1103/PhysRevB.72.094410,"Department of Physics and Institute for Pure and Applied Physical Sciences, University of California, San Diego, La Jolla, California 92093-0360, USA",1,,,NP,,,,,
https://ror.org/02s376052,10.1103/PhysRevB.101.224424,"Institute of Physics, Ecole Polytechnique Fédérale de Lausanne (EPFL), CH 1015 Lausanne, Switzerland",3,https://ror.org/02s376052,0.999169469,Y,,,,,
https://ror.org/034t30j35,10.1103/PhysRevB.106.054434,"Chinese Academy of Sciences, Ganzhou 341000, China",1,,,NP,,,,,
https://ror.org/02vm5rt34,10.1103/PhysRevE.101.032417,"Department of Physics and Astronomy, Vanderbilt University, Nashville, Tennessee, USA; Quantitative Systems Biology Center, Vanderbilt University, Nashville, Tennessee 37235, USA; and Department of Mathematics, Vanderbilt University, Nashville, Tennessee 37235, USA",1,https://ror.org/02vm5rt34,0.996026993,Y,,,,,
https://ror.org/052gg0110,10.1103/PhysRevD.70.063504,"Department of Physics, Astrophysics, Keble Road, Oxford, OX1 3RH, United Kingdom",1,https://ror.org/052gg0110,0.986144841,Y,,,,,
https://ror.org/04qxnmv42,10.1103/PhysRevA.90.043844,"RCPTM, Joint Laboratory of Optics of Palacký University and Institute of Physics of AS CR, 17. listopadu 12, 771 46 Olomouc, Czech Republic",2,https://ror.org/04qxnmv42,0.875318766,Y,,,,,
https://ror.org/00ayhx656,10.1103/PhysRevLett.90.091303,"University of Sussex, Falmer, Brighton, BN1 9QJ, United Kingdom",1,https://ror.org/00ayhx656,1.000066996,Y,,,,,
https://ror.org/00mkhxb43,10.1103/PhysRevD.70.097301,"Physics Department, University of Notre Dame, Notre Dame, Indiana 46556 USA",1,https://ror.org/00mkhxb43,0.999147594,Y,,,,,
https://ror.org/048sx0r50,10.1103/PhysRevLett.98.146403,"Center for Advanced Materials, University of Houston, Houston, Texas, 77204-5004, USA",1,https://ror.org/048sx0r50,0.996284306,Y,,,,,
https://ror.org/01tjs6929,10.1103/PhysRevB.99.235111,"Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas (INIFTA), UNLP, CCT La Plata-CONICET, Diagonal 113 y 64, La Plata, Argentina",1,https://ror.org/02t6gq889,0.992403746,N,,,,,
https://ror.org/04gnjpq42,10.1103/PhysRevD.103.104013,"National & Kapodistrian University of Athens, Zografou Campus GR 157 73 Athens, Greece",2,https://ror.org/04gnjpq42,0.952580214,Y,,,,,
https://ror.org/02be6w209,10.1103/PhysRevE.70.041401,"Dipartimento di Fisica and Istituto Nazionale per la Fisica della Materia, Università di Roma La Sapienza, Piazzale Aldo Moro 2, I-00185, Roma, Italy",1,,,NP,,,,,
https://ror.org/01wspgy28,10.1103/PhysRevD.102.124018,"University of Hawai’i, Watanabe Hall, 2505 Correa Road, Honolulu, Hawaii 96822, USA",2,https://ror.org/01wspgy28,0.933005691,Y,,,,,
https://ror.org/0316ej306,10.1103/PhysRevLett.98.096803,"Braun Center for Submicron Research, Department of Condensed Matter Physics, Weizmann Institute of Science, 76100 Rehovot, Israel",2,https://ror.org/0316ej306,0.872343183,Y,,,,,
https://ror.org/02e7b5302,10.1103/PhysRevB.93.085311,"Division of Physics and Applied Physics, Nanyang Technological University 637371, Singapore",5,https://ror.org/02e7b5302,0.969660461,Y,,,,,
https://ror.org/00djv2c17,10.1103/PhysRevLett.111.028901,"Indian Institute of Science Education and Research Kolkata, Mohanpur, Nadia 741252, India",1,https://ror.org/00djv2c17,0.999234617,Y,,,,,
https://ror.org/04cvxnb49,10.1103/PhysRevC.84.034608,"Institut fuer Theoretische Physik, Universitaet Frankfurt, D-60438 Frankfurt, Germany",1,,,NP,,,,,
https://ror.org/043pwc612,10.1103/PhysRevD.85.087301,"Centro de Astrofísica da Universidade do Porto, Rua das Estrelas, 4150-762 Porto, Portugal",3,https://ror.org/043pwc612,0.988771737,Y,,,,,
https://ror.org/04vnq7t77,10.1103/PhysRevB.82.054518,"1. Physikalisches Institut, Universität Stuttgart, Pfaffenwaldring 57, 70550 Stuttgart, Germany",5,https://ror.org/04vnq7t77,0.999835849,Y,,,,,
https://ror.org/035n7q728,10.1103/PhysRevE.99.042801,"Aramco Services Company: Aramco Research Center-Houston, Houston, Texas 77084, USA",1,https://ror.org/035n7q728,0.995252669,Y,,,,,
https://ror.org/01r9htc13,10.1103/PhysRevA.82.032303,"QuIC, Ecole Polytechnique, Université Libre de Bruxelles, B-1050 Brussels, Belgium",1,https://ror.org/01r9htc13,0.988932312,Y,,,,,
https://ror.org/03yghzc09,10.1103/PhysRevE.92.033007,"University of Exeter, Exeter, United Kingdom, and Lunar and Planetary Science Laboratory, Macau University of Science and Technology, Taipa, Macau",1,,,NP,,,,,
https://ror.org/04mz5ra38,10.1103/PhysRevB.93.094411,"Duisburg-Essen University, D-47048 Duisburg, Germany",1,https://ror.org/04mz5ra38,1.00009346,Y,,,,,
https://ror.org/04jabhf80,10.1103/PhysRevC.99.011902,"Jiangsu University of Technology, Changzhou, Jiangsu 213001, China",1,https://ror.org/04jabhf80,0.987067521,Y,,,,,
https://ror.org/0475kvb92,10.1103/PhysRevB.88.035428,"Moldova State University, Chisinau, MD-2009, Republic of Moldova",1,https://ror.org/0475kvb92,0.947628975,Y,,,,,
https://ror.org/047dqcg40,10.1103/PhysRevC.105.024607,"Center for Extreme Nuclear Matters, Korea University, Seoul 02841, Korea",1,,,NP,,,,,
https://ror.org/01hy4qx27,10.1103/PhysRevD.93.113015,"Department of Physics and Astronomy, University of Minnesota—Duluth, Duluth, Minnesota 55812, USA",1,https://ror.org/01hy4qx27,0.922656178,Y,,,,,
https://ror.org/01hhf7w52,10.1103/PhysRevE.90.042907,"Indian Institute of Technology Indore, M-Block, IET-DAVV Campus, Khandwa Road, Indore 452017, India",2,https://ror.org/01hhf7w52,0.984365165,Y,,,,,
https://ror.org/04y51qn38,10.1103/PhysRevD.102.056016,"3-Origins, Southern Denmark University, Campusvej 55, Odense, Denmark",1,https://ror.org/03yrrjy16,0.999882281,N,,,,,
https://ror.org/01c3rrh15,10.1103/PhysRevLett.112.117801,"INSTM UdR Trieste-ST and Elettra - Sincrotrone Trieste S.C.p.A., S.S. 14 km 163.5 in Area Science Park, 34012 Basovizza, Trieste Italy",1,https://ror.org/01c3rrh15,0.925306678,Y,,,,,
https://ror.org/03gq8fr08,10.1103/PhysRevB.103.115414,"STFC Rutherford Appleton Laboratory, Harwell, Didcot OX11 0QX, United Kingdom",1,https://ror.org/03gq8fr08,0.99905777,Y,,,,,
https://ror.org/03a26mh11,10.1103/PhysRevA.104.013314,"Laboratoire de Physique de l'Ecole Normale Supérieure, PSL University, CNRS, Sorbonne Universités, 24 Rue Lhomond, 75231 Paris, France",1,,,NP,,,,,
https://ror.org/01kxesq83,10.1103/PhysRevC.96.014320,"Université de Nantes, Ecole des Mines, F-44307 Nantes, France",2,,,NP,,,,,
https://ror.org/03nawhv43,10.1103/PhysRevLett.116.056601,"University of California, Riverside, Riverside, California 91765, USA",1,https://ror.org/03nawhv43,1.000096321,Y,,,,,
https://ror.org/025nmxp11,10.1103/PhysRevLett.117.074502,"Institut de Mécanique des Fluides de Toulouse (IMFT)–Université de Toulouse, CNRS-INPT-UPS, Toulouse France",1,,,NP,,,,,
https://ror.org/04c4dkn09,10.1103/PhysRevB.72.153301,"Hefei National Laboratory for Physical Sciences at Microscale, University of Science and Technology of China, Hefei, Anhui, 230026, Chinaand Department of Physics, University of Science and Technology of China, Hefei, Anhui, 230026, China",1,https://ror.org/04c4dkn09,0.975874066,Y,,,,,
https://ror.org/04d836q62,10.1103/PhysRevB.87.075324,"Photonics Institute, Vienna University of Technology, 1040 Vienna, Austria",1,,,NP,,,,,
https://ror.org/02ma57s91,10.1103/PhysRevE.70.026102,"Departamento de Fisica, Universidad de Santiago de Chile, Casilla 302, Correo 2, Santiago, Chile",2,https://ror.org/02ma57s91,0.960436642,Y,,,,,
https://ror.org/013m0ej23,10.1103/PhysRevLett.102.111303,"Perimeter Institute for Theoretical Physics, 31 Caroline Street N, N2L 2Y5, Waterloo ON, Canada",1,https://ror.org/013m0ej23,0.983697891,Y,,,,,
https://ror.org/02zhqgq86,10.1103/PhysRevA.96.023803,"Department of Earth Sciences, The University of Hong Kong, Hong Kong",1,https://ror.org/02zhqgq86,0.959392369,Y,,,,,
