aff_ror_id,doi,affiliation,count_usage,match,predicted_ror_id
https://ror.org/00z65ng94,10.1103/PhysRevB.84.075338,"Russian Academy of Sciences, 117940 Moscow, Russia",2,N,https://ror.org/05qrfxd25
https://ror.org/0207yh398,10.1103/PhysRevResearch.4.033147,"School of Physics and State Key Laboratory of Crystal Materials, Shandong University, Jinan, Shandong 250100, China",1,Y,https://ror.org/0207yh398
https://ror.org/00hs7dr46,10.1103/PhysRevE.91.052920,"Ural Federal University, Pr. Lenina 51, Ekaterinburg, Russia",2,Y,https://ror.org/00hs7dr46
https://ror.org/05dkdaa55,10.1103/PhysRevB.78.115304,"A. F. Ioffe Physico-Technical Institute, 194021, St. Petersburg, Russia",1,N,https://ror.org/02jj4k517
https://ror.org/03bqmcz70,10.1103/PhysRevC.102.044910,"Institute of Applied Computer Science, Jagiellonian University, ulica Łojasiewicza 11, 30-348 Kraków, Poland",1,Y,https://ror.org/03bqmcz70
https://ror.org/02y3ad647,10.1103/PhysRevA.80.062715,"Quantum Theory Project, Department of Chemistry and Physics, University of Florida, Gainesville, Florida 32611-8435, USA",1,Y,https://ror.org/02y3ad647
https://ror.org/01dq60k83,10.1103/PhysRevE.82.041501,"World Premier International Research Center, Advanced Institute for Materials Research, Tohoku University, Sendai 980-8577, Japan and Institute of Fluid Science, Tohoku University, Sendai 980-8577, Japan",1,N,https://ror.org/00p5prq49
https://ror.org/044k9ta02,10.1103/PhysRevA.102.022221,"Dipartimento di Ingegneria, Università di Palermo, Viale delle Scienze, Edificio 6, 90128 Palermo, Italy",2,Y,https://ror.org/044k9ta02
https://ror.org/051qn8h41,10.1103/PhysRevD.103.063540,"Ilia State University, 3/5 Cholokashvili Avenue, Tbilisi 0162, Georgia",1,Y,https://ror.org/051qn8h41
https://ror.org/01qz5mb56,10.1103/PhysRevB.81.214525,"Oak Ridge National Laboratory, Oak Ridge, Tennessee 37831-6071, USA",4,Y,https://ror.org/01qz5mb56
https://ror.org/041kmwe10,10.1103/PhysRevB.85.045208,"Robert Bosch GmbH, Robert-Bosch-Platz 1, D-70839 Gerlingen-Schillerhöhe, Germany",1,N,https://ror.org/01fe0jt45
https://ror.org/03eh3y714,10.1103/PhysRevApplied.6.024024,"Paul Scherrer Institut, LNS, Neutron imaging and Activation Group, CH-5232 Villigen, Switzerland",1,Y,https://ror.org/03eh3y714
https://ror.org/02dn7x778,10.1103/PhysRevApplied.16.054024,"Franche-Comté Électronique Mécanique Thermique et Optique—Sciences et Technologies (FEMTO-ST), Université de Bourgogne Franche-Comté, CNRS, UFC 15B Avenue des Montboucons, Besançon Cedex F-25030, France",1,N,https://ror.org/004fmxv66
https://ror.org/03vn1bh77,10.1103/PhysRevApplied.13.014013,"Istituto Nazionale di Ricerca Metrologica, Strada delle Cacce 91, 10135 Turin, Italy",2,Y,https://ror.org/03vn1bh77
https://ror.org/03cq4gr50,10.1103/PhysRevD.102.084026,"Khon Kaen University, Khon Kaen 40002, Thailand",1,Y,https://ror.org/03cq4gr50
https://ror.org/03prydq77,10.1103/PhysRevB.79.094522,"Fakultät für Physik, Universität Wien, Boltzmanngasse 5, A-1090 Wien, Austria",2,Y,https://ror.org/03prydq77
https://ror.org/04pp8hn57,10.1103/PhysRevD.87.061901,"Institute for Theoretical Physics and Institute for Subatomic Physics, Utrecht University, Leuvenlaan 4, 3584 CE Utrecht, Netherlands",1,Y,https://ror.org/04pp8hn57
https://ror.org/040wg7k59,10.1103/PhysRevB.71.125403,"Department of Physics, Göteborg University and Chalmers University of Technology, SE-412 96 Göteborg, Sweden",1,Y,https://ror.org/040wg7k59
https://ror.org/04mz5ra38,10.1103/PhysRevApplied.10.054002,"AG Farle, Faculty of Physics and Center for Nanointegration (CeNIDE), University of Duisburg-Essen, Lotharstraße 1, 47048 Duisburg, Germany",1,Y,https://ror.org/04mz5ra38
https://ror.org/01tmp8f25,10.1103/PhysRevD.88.043506,"Instituto de Fisica, Universidad Nacional Autonoma de Mexico, Apartado Postal 20-364, 01000 Mexico D.F., Mexico",1,Y,https://ror.org/01tmp8f25
https://ror.org/02e2c7k09,10.1103/PhysRevB.100.245302,"Delft University of Technology, Van der Maasweg 9, 2629 HZ, Delft, The Netherlands",3,Y,https://ror.org/02e2c7k09
https://ror.org/022swbj46,10.1103/PhysRevLett.118.158104,"National Brain Research Centre, NH-8, Manesar, Haryana 122051, India",1,Y,https://ror.org/022swbj46
https://ror.org/01e41cf67,10.1103/PhysRevC.97.064601,"Nuclear Theory Group, Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA",1,Y,https://ror.org/01e41cf67
https://ror.org/054tbkd46,10.1103/PhysRevE.102.042306,"Universidad Autónoma de Guerrero, Carlos E. Adame No.54 Col. Garita, Acapulco Gro. 39650, Mexico",1,Y,https://ror.org/054tbkd46
https://ror.org/00qaa6j11,10.1103/PhysRevB.106.195409,"University of Education, Hue University, Hue 530000, Viet Nam",1,NP,
https://ror.org/02nv7yv05,10.1103/PhysRevB.92.014304,"Jülich Centre for Neutron Science JCNS and Peter Grünberg Institute PGI, JARA-FIT, Forschungszentrum Jülich GmbH, 52425 Jülich, Germany",4,Y,https://ror.org/02nv7yv05
https://ror.org/01nrxwf90,10.1103/PhysRevE.92.022705,"Edinburgh University, Edinburgh EH9 3FD, United Kingdom",1,Y,https://ror.org/01nrxwf90
https://ror.org/04zmssz18,10.1103/PhysRevLett.110.208001,"Laboratoire de Physique, ENS de Lyon and CNRS UMR 5672, 69007 Lyon, France",1,N,https://ror.org/00w5ay796
https://ror.org/04zaypm56,10.1103/PhysRevE.76.011404,"Istituto per i Processi Chimico-Fisici, CNR, Via La Farina 237, I-98123, Messina, Italy",1,N,https://ror.org/05patmk97
https://ror.org/02jv3k292,10.1103/PhysRevB.96.035417,"Department of Physics, University of Sofia, 5 J. Bourchier Blvd., 1164 Sofia, Bulgaria",1,Y,https://ror.org/02jv3k292
https://ror.org/04zp24820,10.1103/PhysRevD.79.126009,"Chennai Mathematical Institute, SIPCOT IT Park, Padur PO, Siruseri 603103, India",4,Y,https://ror.org/04zp24820
https://ror.org/05a28rw58,10.1103/PhysRevB.87.165302,"Theoretische Physik, Wolfgang-Pauli-Strasse 27, ETH Zürich, CH-8093 Zürich, Switzerland",2,Y,https://ror.org/05a28rw58
https://ror.org/043mer456,10.1103/PhysRevB.69.235403,"Department of Mechanical Engineering, University of Nebraska-Lincoln, Lincoln, Nebraska 68588, USA",1,Y,https://ror.org/043mer456
https://ror.org/019wvm592,10.1103/PhysRevA.107.L030602,"Centre for Quantum Computation and Communication Technology, Research School of Physics, The Australian National University, Canberra, ACT 2601, Australia",1,N,https://ror.org/00rnbty21
https://ror.org/0107c5v14,10.1103/PhysRevB.72.174413,"CNR-INFM, Unità di Genova, Dipartimento di Fisica, Università di Genova, via Dodecaneso 33, I-16146 Genova, Italy",1,Y,https://ror.org/0107c5v14
https://ror.org/01m2pas06,10.1103/PhysRevA.103.012220,"NTT Basic Research Laboratories & NTT Research Center for Theoretical Quantum Physics, NTT Corporation, Kanagawa 243-0198, Japan",3,Y,https://ror.org/01m2pas06
https://ror.org/00kn4eb29,10.1103/PhysRevB.78.224203,"CEA-DAM, DIF F-91297 Arpajon, France",2,Y,https://ror.org/00kn4eb29
https://ror.org/00s6t1f81,10.1103/PhysRevLett.122.170502,"Dipartimento di Fisica, INFN Sezione di Pavia, via Bassi 6, 27100 Pavia, Italy",1,N,https://ror.org/01st30669
https://ror.org/040wg7k59,10.1103/PhysRevLett.100.200601,"Department of Chemical and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden",1,Y,https://ror.org/040wg7k59
https://ror.org/017xch102,10.1103/PhysRevD.85.024006,"IFIC-CSIC and Universidad de Valencia, Valencia, Spain",1,N,https://ror.org/043nxc105
https://ror.org/04d5vba33,10.1103/PhysRevB.80.033410,"Department of Physics, The University of Texas at El Paso, El Paso, Texas 79968, USA",1,Y,https://ror.org/04d5vba33
https://ror.org/01dq60k83,10.1103/PhysRevB.95.165303,"Tohoku University, 2-1-1 Katahira, Aobaku-ku, Sendai, Miyagi 980-8577, Japan",1,Y,https://ror.org/01dq60k83
https://ror.org/012p63287,10.1103/PhysRevB.88.060408,"University of Groningen, Nijenborgh 4, 4974 AG Groningen, The Netherlands",1,Y,https://ror.org/012p63287
https://ror.org/03c3r2d17,10.1103/PhysRevA.88.022505,"Institute for Theoretical Atomic, Molecular and Optical Physics, Harvard-Smithsonian Center for Astrophysics, Cambridge, Massachusetts 01238, USA",1,Y,https://ror.org/03c3r2d17
https://ror.org/05a28rw58,10.1103/PhysRevC.78.044613,"UMR IN2P3/CNRS and Université Paris-Sud 11, F-91405 Orsay Cedex, France",1,N,https://ror.org/028rypz17
https://ror.org/00v0z9322,10.1103/PhysRevB.93.165425,"Moscow Institute of Physics and Technology, 141700 Moscow, Russia",1,NP,
https://ror.org/017xch102,10.1103/PhysRevLett.121.211802,"Department of Theoretical Physics, University of Valencia and IFIC, University Valencia—CSIC, Burjassot, 46100 Valencia, Spain",1,N,https://ror.org/043nxc105
https://ror.org/04vmvtb21,10.1103/PhysRevFluids.1.053201,"Center for Computational Science, Tulane University, New Orleans, Louisiana 70118, USA",1,Y,https://ror.org/04vmvtb21
https://ror.org/0270vfa57,10.1103/PhysRevApplied.7.024013,"Department of Physics and Astronomy, The University of Southern Mississippi, Hattiesburg, Mississippi 39406, USA",1,Y,https://ror.org/0270vfa57
https://ror.org/03v4m1x12,10.1103/PhysRevC.104.044326,"School of Physics, Damghan University, P.O.Box 36716-41167, Damghan, Iran",1,Y,https://ror.org/03v4m1x12
https://ror.org/021018s57,10.1103/PhysRevLett.109.070601,"Universitat de Barcelona, Avenida Diagonal 647, 08028 Barcelona, Spain",1,Y,https://ror.org/021018s57
https://ror.org/00s6t1f81,10.1103/PhysRevB.80.153102,"IENI-CNR and INSTM, Viale Taramelli 16, I-27100 Pavia, Italy",1,NP,
https://ror.org/057qpr032,10.1103/PhysRevLett.111.264301,"Université de Bordeaux, CNRS, UMR 5629, Laboratoire de Chimie des Polymères Organiques, 16 avenue Pey Berland, 33607 Pessac, France",1,N,https://ror.org/056n05x05
https://ror.org/05ynxx418,10.1103/PhysRevA.95.042115,"Department of Physics, Chemistry and Biology, Linköping University, SE-581 83 Linköping, Sweden",12,Y,https://ror.org/05ynxx418
https://ror.org/01pxwe438,10.1103/PhysRevD.89.074036,"McGill University, Department of Physics 3600 Rue University Montréal, QC H3A 2T8, Canada",1,Y,https://ror.org/01pxwe438
https://ror.org/05vghhr25,10.1103/PhysRevA.82.012313,"University of Turku, FIN-20014 Turun Yliopisto, Finland",1,Y,https://ror.org/05vghhr25
https://ror.org/026zzn846,10.1103/PhysRevE.96.012318,"School of Mathematical Sciences, Queen Mary University of London, Mile End Road, London E14NS, United Kingdom",1,Y,https://ror.org/026zzn846
https://ror.org/053avzc18,10.1103/PhysRevD.106.094022,"Department of Theoretical Physics, NPI Rez near Prague, Czech Academy of Sciences",1,N,https://ror.org/04jymbd90
https://ror.org/05c2qg481,10.1103/PhysRevB.94.184301,"Institut de Recherche de Chimie Paris, 11 rue Pierre et Marie Curie, 75005 Paris, France",1,N,https://ror.org/02s6m8n84
https://ror.org/02nv7yv05,10.1103/PhysRevB.92.104418,"Peter-Grünberg Institut, Forschungszentrum Jülich and JARA, D-52425 Jülich, Germany",1,Y,https://ror.org/02nv7yv05
https://ror.org/0568p5w10,10.1103/PhysRevA.78.034701,"Centro Integrado de Pesquisa—CENIP, Centro Universitário Central Paulista—UNICEP, Rua Miguel Petroni 5111, 13563-470 São Carlos, São Paulo, Brazil",1,Y,https://ror.org/0568p5w10
https://ror.org/02nv7yv05,10.1103/PhysRevB.92.205103,"Institute for Advanced Simulation, Jülich Supercomputing Centre, Forschungszentrum Jülich, D-52425 Jülich, Germany",13,Y,https://ror.org/02nv7yv05
https://ror.org/027s08w94,10.1103/PhysRevA.89.063816,"Universidade Estadual de Ponta Grossa, Departamento de Física, 84030-900 Ponta Grossa-PR, Brazil",1,Y,https://ror.org/027s08w94
https://ror.org/04hrnch96,10.1103/PhysRevC.105.034314,"Physics Department, Indiana Wesleyan University, Marion, Indiana 46953, USA",1,Y,https://ror.org/04hrnch96
https://ror.org/00yfw2296,10.1103/PhysRevB.101.155201,"Consiglio Nazionale delle Ricerche–Istituto Officina dei Materiali, c/o SISSA, Via Bonomea 265, 34136 Trieste, Italy",1,Y,https://ror.org/00yfw2296
https://ror.org/01a5mqy88,10.1103/PhysRevA.97.032322,"Department of Physics and Center for Astroparticle Physics and Space Science, Bose Institute, EN-80, Sector V, Bidhannagar, Kolkata 700091, India",1,Y,https://ror.org/01a5mqy88
https://ror.org/040af2s02,10.1103/PhysRevLett.103.245001,"University of Helsinki, Post Office Box 64, FI-00014 Helsinki, Finland",1,Y,https://ror.org/040af2s02
https://ror.org/017xch102,10.1103/PhysRevC.95.024320,"Instituto de Fisica Corpuscular (CSIC-Universitat de Valencia), Apartado de Correos 22085, E-46071 Valencia, Spain",1,N,https://ror.org/043nxc105
https://ror.org/04etcj997,10.1103/PhysRevD.73.084024,"Inter-University Centre for Astronomy and Astrophysics, Post Bag 4, Ganeshkhind Pune 411 007, India",1,Y,https://ror.org/04etcj997
https://ror.org/01dq60k83,10.1103/PhysRevMaterials.6.045406,"Mathematics for Advanced Materials Open Innovation Laboratory (MathAM-OIL), National Institute of Advanced Industrial Science and Technology (AIST), c/o Advanced Institute for Materials Research (AIMR), Tohoku University, Sendai 980-8577, Japan",1,NP,
https://ror.org/04qxnmv42,10.1103/PhysRevA.107.033509,"Faculty of Science, Palacký University, 17. listopadu 12, 772 07 Olomouc, Czech Republic",1,Y,https://ror.org/04qxnmv42
https://ror.org/03n15ch10,10.1103/PhysRevC.90.024902,"CNRS, Institut de Physique Théorique de Saclay, F-91191 Gif-sur-Yvette, France",1,N,https://ror.org/058rvd314
https://ror.org/01swzsf04,10.1103/PhysRevB.84.035328,"Department of Condensed Matter Physics, NCCR MaNEP, University of Geneva, 24 Quai Ernest-Ansermet, CH-1211 Geneva 4, Switzerland",1,NP,
https://ror.org/03mb6wj31,10.1103/PhysRevA.102.053308,"Departament de Física, Universitat Politècnica de Catalunya, Campus Nord B4-B5, 08034 Barcelona, Spain",5,Y,https://ror.org/03mb6wj31
https://ror.org/0293rh119,10.1103/PhysRevLett.101.220601,"Department of Physics and Materials Science Institute, University of Oregon, Eugene, Oregon 97403-1274, USA",1,Y,https://ror.org/0293rh119
https://ror.org/02grkyz14,10.1103/PhysRevE.77.056304,"Department of Mechanical and Materials Engineering, The University of Western Ontario, London, Ontario, Canada N6A 5B9",5,Y,https://ror.org/02grkyz14
https://ror.org/038t36y30,10.1103/PhysRevB.103.174406,"Heidelberg University, INF 227, D-69120 Heidelberg, Germany",9,Y,https://ror.org/038t36y30
https://ror.org/027m9bs27,10.1103/PhysRevFluids.6.054302,"Department of Mathematics and Manchester Centre for Nonlinear Dynamics, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom",1,Y,https://ror.org/027m9bs27
https://ror.org/04w4m6z96,10.1103/PhysRevLett.118.162501,"INFN, Sezione di Milano, Milano 20133, Italy",1,Y,https://ror.org/04w4m6z96
https://ror.org/00240q980,10.1103/PhysRevA.106.023308,"Dipartimento di Fisica e Astronomia “Galileo Galilei,” Università di Padova, via Marzolo 8, 35131 Padova, Italy",2,NP,
https://ror.org/01aj84f44,10.1103/PhysRevB.78.045416,"University of Aarhus, Denmark",11,Y,https://ror.org/01aj84f44
https://ror.org/059x21724,10.1103/PhysRevA.93.012118,"University of Yamanashi, 4-3-11, Takeda, Kofu, Yamanashi 400-8511, Japan",1,Y,https://ror.org/059x21724
https://ror.org/021018s57,10.1103/PhysRevB.76.214111,"Grup de Nanomaterials i Microsistemes, Departament de Física, Universitat Autònoma de Barcelona, Edifici Cc, 08193 Bellaterra, Spain",1,N,https://ror.org/052g8jq94
https://ror.org/01cxqmw89,10.1103/PhysRevLett.117.051101,"The Shanghai Key Lab for Astrophysics, Shanghai Normal University, 100 Guilin Road, Shanghai 200234, People’s Republic of China",1,Y,https://ror.org/01cxqmw89
https://ror.org/00djv2c17,10.1103/PhysRevA.105.063514,"Department of Physical Sciences, IISER-Kolkata, Mohanpur 741246, India",1,Y,https://ror.org/00djv2c17
https://ror.org/01r9htc13,10.1103/PhysRevSTAB.12.060704,"Center for Nonlinear Phenomena and Complex Systems, Université Libre de Bruxelles (U.L.B.), Code Postal 231, Campus Plaine, B-1050 Brussels, Belgium",1,Y,https://ror.org/01r9htc13
https://ror.org/030reqw53,10.1103/PhysRevB.102.024431,"Department of Physics, Goa University, Taleigao Plateau, Goa 403206, India",1,Y,https://ror.org/030reqw53
https://ror.org/01rxfrp27,10.1103/PhysRevLett.119.158102,"La Trobe University, Melbourne 3086, Australia",1,Y,https://ror.org/01rxfrp27
https://ror.org/05tkyf982,10.1103/PhysRevE.99.022141,"Ben Gurion University of the Negev, Be'er Sheva 84105, Israel",2,Y,https://ror.org/05tkyf982
https://ror.org/0046rz373,10.1103/PhysRevB.91.235104,"Institute of Experimental Physics of SAS, 47 Watsonova Street, SK-04001 Kosice, Slovak Republic",1,Y,https://ror.org/0046rz373
https://ror.org/047426m28,10.1103/PhysRevD.102.023030,"Departments of Physics and Astronomy, University of Illinois at Urbana-Champaign, Urbana, Illinois 61801, USA",1,Y,https://ror.org/047426m28
https://ror.org/0238zyh04,10.1103/PhysRevB.105.035424,"CNRS, IM2NP UMR 7334, 13397 Marseille Cedex 20, France",1,Y,https://ror.org/0238zyh04
https://ror.org/03f9nc143,10.1103/PhysRevA.102.062614,"Center for Computational and Data-Intensive Science and Engineering, Skoltech, Skolkovo Innovation Center, Moscow Region 121205, Russian Federation",2,Y,https://ror.org/03f9nc143
https://ror.org/04gzb2213,10.1103/PhysRevA.87.013621,"University of Delhi (South Campus), New Delhi 110021, India",1,Y,https://ror.org/04gzb2213
https://ror.org/02jx3x895,10.1103/PhysRevB.76.224202,"Department of Chemistry, University College London, United Kingdom",1,Y,https://ror.org/02jx3x895
https://ror.org/038t36y30,10.1103/PhysRevD.91.084046,"Ruprecht-Karls-Universität, Heidelberg Philosophenweg 16, 69120 Heidelberg, Germany",1,Y,https://ror.org/038t36y30
https://ror.org/057qpr032,10.1103/PhysRevA.87.032111,"Université de Bordeaux and CNRS, Laboratoire Ondes et Matière d’Aquitaine, UMR 5798, F-33400 Talence, France",1,N,https://ror.org/05qsp5m64
https://ror.org/01bb1zm18,10.1103/PhysRevB.96.064522,"N.I. Lobachevsky State University of Nizhni Novgorod, Nizhny Novgorod, Russia",1,Y,https://ror.org/01bb1zm18
https://ror.org/05eva6s33,10.1103/PhysRevD.91.114510,"SISSA, I-34136 Trieste and INFN Sezione di Roma La Sapienza, 00185 Roma, Italy",1,Y,https://ror.org/05eva6s33
https://ror.org/0316ej306,10.1103/PhysRevLett.111.035001,"Weizmann Institute of Science (WIS), Rehovot 76100, Israel",1,Y,https://ror.org/0316ej306
https://ror.org/01c3rrh15,10.1103/PhysRevB.105.024408,"Elettra Sicrotrone Trieste S.C.p.A., SS 14-km 163.5, 34149 Basovizza, Italy",2,Y,https://ror.org/01c3rrh15
https://ror.org/02e2c7k09,10.1103/PhysRevE.90.063202,"Department of Geoscience and Engineering, Delft University of Technology, 2600 GA Delft, The Netherlands",1,Y,https://ror.org/02e2c7k09
https://ror.org/03yxnpp24,10.1103/PhysRevLett.113.090404,"Universidad de Sevilla, E-41012, Sevilla, Spain",2,Y,https://ror.org/03yxnpp24
https://ror.org/01r9htc13,10.1103/PhysRevC.82.045804,"Institut d’Astronomie et d’Astrophysique, CP 226, Université Libre de Bruxelles, B-1050 Brussels, Belgium",1,Y,https://ror.org/01r9htc13
https://ror.org/05591te55,10.1103/PhysRevD.92.063004,"Ludwig-Maximilians-Universität, Theresienstrasse 37, 80333 Munich, Germany",6,Y,https://ror.org/05591te55
https://ror.org/0168r3w48,10.1103/PhysRevA.80.041804,"Department of Electrical and Computer Engineering, University of California–San Diego, 9500 Gilman Drive, La Jolla, California 92093-0407, USA",1,Y,https://ror.org/0168r3w48
https://ror.org/05rgwws51,10.1103/PhysRevX.8.021061,"Institute of Fluid Physics, China Academy of Engineering Physics, Mianyang, Sichuan 621900, China",1,N,https://ror.org/039vqpp67
https://ror.org/01r4q9n85,10.1103/PhysRevB.102.224415,"University of Macau, Avenida da Universidade, Taipa, 999078 Macau, China",2,NP,
https://ror.org/03zx86w41,10.1103/PhysRevLett.89.177001,"Loomis Laboratory of Physics and the Frederick Seitz Materials Research Laboratory, University of Illinois at Urbana-Champaign, Urbana, Illinois 61801",1,N,https://ror.org/047426m28
https://ror.org/01ha22c77,10.1103/PhysRevFluids.7.084802,"Institut de Radioprotection et de Sûreté Nucléaire (IRSN), PSN-RES, SA2I, LIE, Cadarache, 13115 Saint-Paul-lez-Durance, France",1,Y,https://ror.org/01ha22c77
https://ror.org/044yd9t77,10.1103/PhysRevB.75.104508,"JINR, Dubna, Moscow Region, 141980, Russia",1,N,https://ror.org/00smn7825
https://ror.org/01jsq2704,10.1103/PhysRevC.89.044901,"Institute of Physics, Eötvös University, H-1117 Budapest, Pázmány P. s. 1/A, Hungary",1,Y,https://ror.org/01jsq2704
https://ror.org/04p491231,10.1103/PhysRevB.98.104514,"Department of Physics, the Pennsylvania State University, University Park, Pennsylvania, 16802",1,Y,https://ror.org/04p491231
https://ror.org/02mpq6x41,10.1103/PhysRevB.103.024515,"Department of Physics, University of Illinois at Chicago, Chicago, Illinois 60607, USA and Department of Chemistry, University of Illinois at Chicago, Chicago, Illinois 60607, USA",1,Y,https://ror.org/02mpq6x41
https://ror.org/02erddr56,10.1103/PhysRevLett.122.116401,"Université Paris Sud, Université Paris-Saclay, 91767, Palaiseau, France",1,N,https://ror.org/03xjwb503
https://ror.org/04txgxn49,10.1103/PhysRevMaterials.3.073401,"ITMO University, Kronverkskiy Prospekt 49, 197101 St. Petersburg, Russia",2,Y,https://ror.org/04txgxn49
https://ror.org/00p991c53,10.1103/PhysRevFluids.3.043502,"Huazhong Univ. Science and Technology, Sch. Civil Engineering and Mechanics, China",1,Y,https://ror.org/00p991c53
https://ror.org/02mg6n827,10.1103/PhysRevX.9.021016,"Université Grenoble Alpes, CEA, INAC-PHELIQS, F-38000 Grenoble, France",1,N,https://ror.org/02rx3b187
https://ror.org/04z8k9a98,10.1103/PhysRevB.72.235203,"Physics Department, University of Coimbra, P-3004-516 Coimbra, Portugal",1,Y,https://ror.org/04z8k9a98
https://ror.org/03zq0xc17,10.1103/PhysRevE.89.063001,"Aix-Marseille Université, IRPHE, UMR No. 7342, CNRS, Centrale-Marseille, Technopole de Château-Gombert, 49 Rue Joliot-Curie, 13384 Marseille Cedex 13, France",1,N,https://ror.org/02kspbq18
https://ror.org/02p0gd045,10.1103/PhysRevD.98.043508,"Department of Algebra, Geometry and Topology, Faculty of Mathematics, Complutense University of Madrid, 28040 Madrid, Spain",1,Y,https://ror.org/02p0gd045
https://ror.org/04mhzgx49,10.1103/PhysRevResearch.3.L012023,"The Center for Physics and Chemistry of Living Systems, The Mark Ratner Institute for Single Molecule Chemistry, The Raymond and Beverly Sackler Center for Computational Molecular and Materials Science, Tel Aviv University, Tel Aviv 6997801, Israel",1,NP,
https://ror.org/03ze07515,10.1103/PhysRevLett.125.255002,"CEA, DAM, VALDUC, F-21120 Is sur Tille, France",1,Y,https://ror.org/03ze07515
https://ror.org/028rypz17,10.1103/PhysRevC.90.034618,"Université Paris-Sud 11, 91406 Orsay, France",2,Y,https://ror.org/028rypz17
https://ror.org/05a0dhs15,10.1103/PhysRevLett.109.108302,"Group of Computational Biology and Applied Mathematics, Institute of Biology, Ecole Normale Supérieure, 46 rue d’Ulm, 75005 Paris, France",1,N,https://ror.org/03mxktp47
https://ror.org/028kg9j04,10.1103/PhysRevA.85.053616,"Centro de Ciências Naturais e Humanas, Universidade Federal do ABC, Santo André, SP, 09210-170 Brazil",3,Y,https://ror.org/028kg9j04
https://ror.org/00rcxh774,10.1103/PhysRevB.96.134413,"Physikalisches Institut, Universitätzu Köln, ZülpicherStrasse 77, 50937 Köln, Germany",1,Y,https://ror.org/00rcxh774
https://ror.org/05dxps055,10.1103/PhysRevA.89.013851,"Physical Biology Center for Ultrafast Science and Technology, Arthur Amos Noyes Laboratory of Chemical Physics, California Institute of Technology, Pasadena, California 91125, USA",1,Y,https://ror.org/05dxps055
https://ror.org/010x8gc63,10.1103/PhysRevC.92.044603,"Department of Physics and Engineering Physics, University of Saskatchewan, Saskatoon, Saskatchewan, S7N 5E2, Canada",1,Y,https://ror.org/010x8gc63
https://ror.org/02ymw8z06,10.1103/PhysRevB.100.184407,"University of Missouri Research Reactor, University of Missouri, Columbia, Missouri 65211, USA",2,Y,https://ror.org/02ymw8z06
https://ror.org/01yr0r787,10.1103/PhysRevApplied.18.054072,"Laboratoire des Sciences des Procédés et des Matériaux, CNRS-UPR 3407, Université Sorbonne Paris Nord, Villetaneuse 93430, France",1,Y,https://ror.org/01yr0r787
https://ror.org/0399mhs52,10.1103/PhysRevC.90.064905,"NASA Langley Research Center, 2 West Reid Street, Hampton, Virginia 23681, USA",1,Y,https://ror.org/0399mhs52
https://ror.org/008x57b05,10.1103/PhysRevB.92.085421,"Department of Physics, University of Antwerp, Campus Groenenborgerlaan, 2020, Antwerp, Belgium",1,Y,https://ror.org/008x57b05
https://ror.org/02jbv0t02,10.1103/PhysRevMaterials.6.055003,"Advanced Light Source, Lawrence Berkeley National Laboratory, Berkeley, California, USA",2,Y,https://ror.org/02jbv0t02
https://ror.org/027ynra39,10.1103/PhysRevD.83.103503,"Università di Bari, I-70126 Bari, Italy",4,Y,https://ror.org/027ynra39
https://ror.org/00jb9vg53,10.1103/PhysRevA.93.043603,"Departamento de Física, Universidad Del Valle, A. A. 25360, Cali, Colombia",1,Y,https://ror.org/00jb9vg53
https://ror.org/02956yf07,10.1103/PhysRevA.106.063517,"University of Tsukuba, Tsukuba 305–8577, Japan",1,Y,https://ror.org/02956yf07
https://ror.org/00ysfqy60,10.1103/PhysRevPhysEducRes.15.020139,"Oregon State University, Corvallis, Oregon 97330, USA",4,Y,https://ror.org/00ysfqy60
https://ror.org/02en5vm52,10.1103/PhysRevA.99.032113,"Université PSL, CNRS, LERMA, F-75005, Paris, France",1,N,https://ror.org/013cjyk83
https://ror.org/03v0r5n49,10.1103/PhysRevE.94.022203,"Department of Aerospace Engineering, IIT Madras, Chennai, India",2,Y,https://ror.org/03v0r5n49
https://ror.org/03ht1xw27,10.1103/PhysRevE.107.L012101,"Department of Theoretical Physics, Tata Institute of Fundamental Research, 1 Homi Bhabha Road, Mumbai 400005, India",2,Y,https://ror.org/03ht1xw27
https://ror.org/02e2c7k09,10.1103/PhysRevApplied.18.064003,"Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Mekelweg 4, Delft 2628 CD, Netherlands",1,Y,https://ror.org/02e2c7k09
https://ror.org/033n9gh91,10.1103/PhysRevD.102.024070,"Institut für Physik, Universität Oldenburg, D-26111 Oldenburg, Germany",20,Y,https://ror.org/033n9gh91
https://ror.org/04ct4d772,10.1103/PhysRevA.101.012334,"National Mobile Communications Research Laboratory, Southeast University, Nanjing 211189, China and Quantum Information Center of Southeast University, Nanjing 211189, China",1,Y,https://ror.org/04ct4d772
https://ror.org/0316ej306,10.1103/PhysRevLett.95.181101,"Physics Faculty, Weizmann Institute of Science, Rehovot 76100, Israel",1,Y,https://ror.org/0316ej306
https://ror.org/0130frc33,10.1103/PhysRevA.95.053619,"Department of Physics and Astronomy, University of North Carolina, Chapel Hill, North Carolina 27599, USA",36,Y,https://ror.org/0130frc33
